id,name,favourites_count,followers_count,friends_count,listed_count,statuses_count,tribe_id,in_degree,degree,contribution_index,out_degree,messages_sent,messages_total,messages_received,alter_nudges,ego_art,alter_art,ego_nudges,reach_2,reach_2_out,community_id,community_reach,community_score,community_size,complexity_avg,happiness,stress,emotionality_avg,sentiment_avg,betweenness,closeness,betweenness_oscillation
dladirektorin,Sandra Richter,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,6.0,,,,,,0.0,0.0,
freitextmagazin,Freitext Magazin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,4.0,,,,,,0.0,0.0,
johannessieber,Johannes Sieber,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_24,0.0,0.2,9.0,,,,,,0.0,0.0,
loeffler_news,Friedrich-Loeffler-Institut,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_10,0.0,0.4082687338501292,12.5,,,,,,0.0,0.0,
robinalexander_,Robin Alexander,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_16,0.0,0.4213953488372093,14.0,,,,,,0.0,0.0,
srfsport,SRF Sport,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,24.0,,,,,,0.0,0.0,
wwedeutschland,WWE Deutschland,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
zdfheute,ZDFheute,2378,755522,319,3531,104864,Swiss Thoughtleaders_239c07488210221c,2.0,3.0,-0.665,1.0,1,4,3,,0.0,,1.0,5.0,3.0,community_16,0.0,0.2427536231884058,6.5,5.1522722244262695,0.5979137420654297,0.5979137420654297,0.13489983975887299,0.5979137420654297,0.0,0.1864406779661017,
denizutlu,Deniz Utlu,509,2042,846,20,1275,Swiss Thoughtleaders_239c07488210221c,2.0217391304347827,8.456521739130435,-0.0004347826086956522,6.434782608695652,179,359,180,1.319907408621576,8.6108474814771,9.000776149691358,1.2529172256588936,6.6521739130434785,10.0,community_20,0.6086956521739131,0.3322126601759946,6.391304347826087,8.849381432572754,0.34241801213357625,0.34241801213357625,0.22813771829417837,0.5909801027890407,22.22826086956522,0.4805599740395579,1.8095238095238095
deutschebankag,Deutsche Bank,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
konstructivizm,Black Hole,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_21,0.0,0.2558139534883721,13.0,,,,,,0.0,0.0,
peertrilcke,Peer Trilcke,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,6.0,,,,,,0.0,0.0,
philipbanse,Philip Banse,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6,17.0,,,,,,0.0,0.0,
silbersalzhalle,SILBERSALZ Science & Media Festival,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,1.0,29.0,,,,,,0.0,0.0,
srg_d,SRG Deutschschweiz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_14,0.0,1.0,9.0,,,,,,0.0,0.0,
sturmwaffel,Sturmwaffel,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,6,6,,,,,2.0,0.0,community_17,0.0,0.4,6.2,,,,,,0.0,0.0,0.0
uwuuwu00432527,tillie crimew 🏴🖤🔥,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,46.0,,,,,,0.0,0.0,
wolfe321,Lauren Wolfe,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,45.0,,,,,,0.0,0.0,
yasminecmbarek,Yasmine C. M'Barek,43802,12774,1321,60,13944,Swiss Thoughtleaders_239c07488210221c,3.0,6.0,-0.33,3.0,1,3,2,1.0,,0.0,,4.0,4.0,community_20,0.0,0.0,26.0,8.771790504455566,0.7238426804542542,0.7238426804542542,0.23778656125068665,0.7238426804542542,0.5,0.36231884057971014,
zdf,ZDF,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,8,8,,,,,2.125,0.0,community_21,0.0,0.5182971633629528,14.125,,,,,,0.0,0.0,0.0
50j_wahlrecht,50 Jahre Frauenstimmrecht in der Schweiz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,1.0,11.0,,,,,,0.0,0.0,
_sleepwalker_x,Johanna 🌱,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,7.0,,,,,,0.0,0.0,
anea1963,StayAtHome - vaccinated nosupermom 💉💉🏡,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
bbcradio3,BBC Radio 3,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_5,0.0,0.0,8.0,,,,,,0.0,0.0,
bobfollow99,Boris,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
dgb_news,DGB - Deutscher Gewerkschaftsbund,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_21,0.0,0.8375,40.0,,,,,,0.0,0.0,
migros,Migros,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.18181818181818182,7.0,,,,,,0.0,0.0,
olafstorbeck,Olaf Storbeck,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7619047619047619,19.0,,,,,,0.0,0.0,
oscarbettison,Oscar Bettison,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_5,0.0,1.0,5.0,,,,,,0.0,0.0,
rbb24,rbb|24,4821,92301,1726,1159,120708,Swiss Thoughtleaders_239c07488210221c,1.2857142857142858,1.5714285714285714,-0.9042857142857142,0.2857142857142857,1,9,8,,0.0,,1.0,3.5714285714285716,1.7142857142857142,community_19,0.0,0.6188775510204082,15.857142857142858,8.97239875793457,0.22817562520503998,0.22817562520503998,0.3491695821285248,0.22817562520503998,0.0,0.04916280726754542,0.0
reportagenfm,Reportagen.fm,643,5239,249,105,2991,Swiss Thoughtleaders_239c07488210221c,3.0,6.0,-0.5,3.0,1,4,3,,0.0,,1.0,10.0,10.0,community_18,1.0,0.375,6.0,7.7809906005859375,0.0679251104593277,0.0679251104593277,0.3133920431137085,0.0679251104593277,9.0,0.36666666666666664,
robertlepenies,Robert Lepenies,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.6363636363636364,9.0,,,,,,0.0,0.0,
shanemcmahon,Shane McMahon,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
shirindavid,Shirin David,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,3.0,,,,,,0.0,0.0,
brinkmannlab,Melanie Brinkmann,3502,103599,564,688,873,Swiss Thoughtleaders_239c07488210221c,2.0869565217391304,14.608695652173912,-0.05086956521739131,12.521739130434783,169,345,176,1.3586201793269108,3.498211871693122,16.97152178362573,1.192880922839755,11.695652173913043,21.043478260869566,community_12,1.0,0.48568072604181983,12.0,9.143439214869092,0.1545401353010619,0.1545401353010619,0.2362474594608526,0.4607812681347415,97.27536231884059,0.38890910308970694,1.736842105263158
cashbattle,Battle Cash,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,8.0,,,,,,0.0,0.0,
finddx,"FIND, the global alliance for diagnostics",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_10,0.0,0.37209302325581395,18.0,,,,,,0.0,0.0,
johnkerry,John Kerry,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
maphi42785706,Maphi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.44,13.0,,,,,,0.0,0.0,
minlimarti,Min Li Marti,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,46.0,,,,,,0.0,0.0,
mkreutzfeldt,Malte Kreutzfeldt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_16,0.0,0.8666666666666667,30.0,,,,,,0.0,0.0,
radioatlas,Radio Atlas,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.0,13.0,,,,,,0.0,0.0,
sherinet,Sherine Tadros,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
stjutte,stephan jütte,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.23076923076923078,9.0,,,,,,0.0,0.0,
susscro58355800,Sus Scrofa - protect the kids #Bildungabersicher,47106,1098,135,16,21702,Swiss Thoughtleaders_239c07488210221c,3.0,5.0,-0.33,2.0,1,3,2,,0.0,,1.0,14.0,13.0,community_12,1.0,1.0,27.0,7.9200310707092285,0.5077962279319763,0.5077962279319763,0.3001365661621094,0.5077962279319763,0.0,0.35094339622641507,
swrpresse,SWR,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_3,0.0,0.08695652173913043,6.0,,,,,,0.0,0.0,
albrecht_martin,Albrecht Martin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,0.6,23.0,,,,,,0.0,0.0,
carenmiosga,Caren Miosga,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,0.6842105263157895,16.0,,,,,,0.0,0.0,
frauhaselmayer,Frau Haselmayer (she/her),0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,1.0,25.0,,,,,,0.0,0.0,
gobsquad,Gob Squad,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.125,7.0,,,,,,0.0,0.0,
herbertsaurugg,HerbertSaurugg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_21,0.0,0.7296296296296297,9.666666666666666,,,,,,0.0,0.0,
kaneelkoffje,Rae 🍑,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,1.0,22.0,,,,,,0.0,0.0,
micha_bloss,Michael Bloss,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
nicolecornu,nicolecornu,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_18,0.0,1.0,12.0,,,,,,0.0,0.0,
philpublica,PhilPublica,59,1198,2353,9,257,Swiss Thoughtleaders_239c07488210221c,3.0,5.0,-0.33,2.0,1,3,2,1.0,,0.0,,16.0,15.0,community_24,1.0,1.0,19.0,8.220122337341309,0.6819307804107666,0.6819307804107666,0.19494622945785522,0.6819307804107666,0.0,0.3722627737226277,
sbeckerlab,Becker lab,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,0.25,7.0,,,,,,0.0,0.0,
simer122,Silke Mertins,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.11627906976744186,7.0,,,,,,0.0,0.0,
tobias_schulze,Tobias Schulze,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,12.0,,,,,,0.0,0.0,
ugugu,Ugugu 🎶,74055,4204,3268,129,45842,Swiss Thoughtleaders_239c07488210221c,3.0,6.0,-0.33,3.0,1,3,2,,0.0,,1.0,11.0,11.0,community_9,0.0,0.15384615384615385,14.0,8.490151405334473,0.1666903793811798,0.1666903793811798,0.22110040485858917,0.1666903793811798,4.0,0.3453038674033149,
w_schmidt_,Wolfgang Schmidt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.4318181818181818,21.0,,,,,,0.0,0.0,
annarosenwasser,Anna Rosenwasser,17,700,56,9,4,Swiss Thoughtleaders_239c07488210221c,2.0,5.0,0.0,3.0,3,6,3,1.0,0.0,0.0,1.0,7.333333333333333,7.333333333333333,community_22,0.6666666666666666,0.0,4.0,10.112571398417154,0.5636394619941711,0.5636394619941711,0.23237446447213492,0.5636394619941711,6.333333333333333,0.37349598170789394,
annewill,Anne Will 😷,6235,74718,900,285,3846,Swiss Thoughtleaders_239c07488210221c,2.0714285714285716,18.142857142857142,-0.005,16.071428571428573,147,295,148,1.5278780886105128,4.8185484615384615,7.63343020170666,1.3323700244610126,12.857142857142858,26.571428571428573,community_16,1.2857142857142858,0.4416903753097552,14.571428571428571,9.314620841570456,0.06813332006140603,0.06813332006140603,0.2251892996777954,0.4478659114758382,158.27380952380955,0.3861904067440097,2.0
bewegungsteam,taz bewegung,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,7.0,,,,,,0.0,0.0,
jenna_behrends,Jenna Behrends,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,9.0,,,,,,0.0,0.0,
johnshopkins,Johns Hopkins University,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,27.0,,,,,,0.0,0.0,
kv_hessen,KV Hessen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,0.3333333333333333,5.0,,,,,,0.0,0.0,
norabateson,nora bateson,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,0.6,23.0,,,,,,0.0,0.0,
schneimere,Meret Schneider,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.23255813953488372,12.0,,,,,,0.0,0.0,
sportschau,Sportschau,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,24.0,,,,,,0.0,0.0,
wdraktuell,WDR aktuell,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_16,0.0,0.8,17.0,,,,,,0.0,0.0,
avenergysuisse,avenergysuisse,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_14,0.0,0.09090909090909091,4.5,,,,,,0.0,0.0,
divyaghelani,divyaghelani,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_20,0.0,0.0,5.0,,,,,,0.0,0.0,
flashskynews,Kay0 van 𝗾𝗽-Lindenbaum,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
jaciforpriest,Jacqueline Straub,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_31,0.0,1.0,22.0,,,,,,0.0,0.0,
o_kuehni,Olivia Kühni,9026,2961,1058,69,7818,Swiss Thoughtleaders_239c07488210221c,2.0,8.0,-0.75,6.0,1,5,4,1.0,0.28055555555555556,0.02347222222222222,1.0,5.5,11.5,community_18,0.5,0.34545454545454546,11.5,8.447381019592285,0.6745015382766724,0.6745015382766724,0.12710139155387878,0.6745015382766724,14.999999999999998,0.20253164556962025,
philippmenn,Philipp Menn,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.09523809523809523,5.0,,,,,,0.0,0.0,
rubensch,Ruben Schönenberger,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,24.0,,,,,,0.0,0.0,
spdbt,SPD-Fraktion im Bundestag,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.675,29.0,,,,,,0.0,0.0,
tobischlegl,Tobias Schlegl,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_3,0.0,0.34615384615384615,12.0,,,,,,0.0,0.0,
tubenow_de,TubeNOW,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,7.0,,,,,,0.0,0.0,
wenger_natalie,Natalie Wenger,507,99,157,1,85,Swiss Thoughtleaders_239c07488210221c,1.6666666666666667,2.6666666666666665,-0.7766666666666667,1.0,1,5,4,1.0,,0.0,,4.666666666666667,3.3333333333333335,community_18,0.6666666666666666,0.13333333333333333,3.6666666666666665,9.400272369384766,0.5222479104995728,0.5222479104995728,0.16730904579162598,0.5222479104995728,3.0,0.1219512195121951,
cmu1001,Christoph-M. Mueller,32,28,15,3,47,Swiss Thoughtleaders_239c07488210221c,2.0,6.25,0.0,4.25,35,70,35,1.0787878795103594,1.7960416666666668,6.219065858585859,1.3111111124356587,2.625,3.875,community_5,0.1875,0.0625,4.375,6.373077292811302,0.4431299455788292,0.4431299455788292,0.2647507154693206,0.653210378970973,3.875,0.6955198447385947,2.0833333333333335
freekickerz,teamfk,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
hajoseppelt,Hajo Seppelt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,6.0,,,,,,0.0,0.0,
joergscheller1,Joerg Scheller,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.5,1.5,-1.0,0.0,0,3,3,,,,,3.0,0.0,community_9,0.0,0.14249684741488022,12.0,,,,,,0.0,0.0,
karl_lauterbach,Karl Lauterbach,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.2,1.2,-1.0,0.0,0,14,14,,,,,2.4,0.0,community_16,0.2,0.7081975931045699,21.5,,,,,,0.0,0.0,0.0
kshitstorm,Kevin Shitstorm🤟,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7619047619047619,19.0,,,,,,0.0,0.0,
lukamarkic,Luka Markić,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,1.0,12.0,,,,,,0.0,0.0,
michael_huether,Michael Hüther,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_16,0.0,1.0,25.0,,,,,,0.0,0.0,
nytimes,The New York Times,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_19,0.0,0.2713178294573643,15.666666666666666,,,,,,0.0,0.0,
s_sommaruga,Simonetta Sommaruga,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.125,4.0,,,,,,0.0,0.0,
simon_mair,Dr Simon Mair,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,48.0,,,,,,0.0,0.0,
damitdasklaas,klaas heufer-umlauf,4936,1857530,913,1501,6798,Swiss Thoughtleaders_239c07488210221c,2.125,12.3125,-0.006875,10.1875,109,220,111,1.3877777814865113,10.366402803819446,11.998392907407409,1.3232142962515354,12.625,19.625,community_3,1.125,0.28551551843873935,9.1875,9.120823575024094,0.12456626801103542,0.12456626801103542,0.2275050132171369,0.48284302504181814,89.78125,0.37140257991838377,2.0
eth,ETH Zürich,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,10,10,,,,,2.1666666666666665,0.0,community_21,0.0,0.5372221250801422,15.0,,,,,,0.0,0.0,0.0
finncanonica,Finn Canonica,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_24,0.0,0.5,9.0,,,,,,0.0,0.0,
j_wberry,Jo Berry is Writing 🖋✨,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.07692307692307693,5.0,,,,,,0.0,0.0,
jz_gfz,Josef Zens,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,12.0,,,,,,0.0,0.0,
mschilliger,Michael Schilliger,1677,1280,1767,50,1390,Swiss Thoughtleaders_239c07488210221c,1.8571428571428572,2.7142857142857144,-0.7614285714285715,0.8571428571428571,3,18,15,,0.0,,1.0,5.857142857142857,4.285714285714286,community_18,0.0,0.534402332361516,8.0,9.767875989278158,0.46973562240600586,0.46973562240600586,0.24043839673201242,0.46973562240600586,0.0,0.1550118980775915,0.0
sosbanerjee,Indushree Banerjee,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,11,11,,,,,2.0,0.0,community_21,0.0,0.7796491228070176,16.666666666666668,,,,,,0.0,0.0,
ullizelle,Ulli Zelle,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,7.0,,,,,,0.0,0.0,
wikipedia,Wikipedia,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_27,0.0,0.0,3.0,,,,,,0.0,0.0,
diezeit,DIE ZEIT,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_18,0.0,0.4066666666666667,11.5,,,,,,0.0,0.0,
dirkhelbing_,"Dirk ""The Jerk"" Helbing parody",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,6,6,,,,,2.0,0.0,community_21,0.0,0.6285714285714286,24.0,,,,,,0.0,0.0,
djv_hh,DJV Hamburg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,9.0,,,,,,0.0,0.0,
dnlrysr,Daniel Ryser,2,2545,875,28,2358,Swiss Thoughtleaders_239c07488210221c,1.875,30.125,-0.125,28.25,195,391,196,1.3200103044509888,3.6492514682539685,2.6148760912698417,1.2868091549192155,11.375,36.375,community_11,0.875,0.6243257711280967,28.0,8.220463573937263,0.04449655041316807,0.04449655041316807,0.2626820299205495,0.37875407494894137,323.3125,0.36413118567636216,1.25
gastrobo,Robert Gast,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_15,0.0,0.32,10.0,,,,,,0.0,0.0,
jo_altmeyer,Johannes Altmeyer,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,6.0,,,,,,0.0,0.0,
michaelm_1972,Michael🇩🇪solidarisch 🇭🇺 🇵🇱,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.34615384615384615,12.0,,,,,,0.0,0.0,
